"order_id","customer_id","order_date","amount"
"5601","14901","2023-09-20","56.54"
"5602","10059","2023-09-21","21.74"
"5603","10201","2023-09-21","13.51"
"5604","10414","2023-09-21","59.31"
"5605","10520","2023-09-21","169.15"
"5606","10540","2023-09-21","150.75"
"5607","10577","2023-09-21","71.87"
"5608","10625","2023-09-21","15.09"
"5609","10702","2023-09-21","16.70"
"5610","10750","2023-09-21","77.11"
"5611","11012","2023-09-21","103.98"
"5612","11030","2023-09-21","68.50"
"5613","11169","2023-09-21","138.77"
"5614","11519","2023-09-21","74.15"
"5615","11607","2023-09-21","148.80"
"5616","11786","2023-09-21","482.26"
"5617","11927","2023-09-21","7.41"
"5618","11956","2023-09-21","39.08"
"5619","12293","2023-09-21","23.10"
"5620","12309","2023-09-21","102.70"
"5621","12322","2023-09-21","5.51"
"5622","12359","2023-09-21","6.44"
"5623","12403","2023-09-21","61.35"
"5624","12482","2023-09-21","33.43"
"5625","12599","2023-09-21","31.20"
"5626","12618","2023-09-21","108.33"
"5627","12684","2023-09-21","261.63"
"5628","12797","2023-09-21","57.53"
"5629","12869","2023-09-21","66.94"
"5630","13038","2023-09-21","60.95"
"5631","13188","2023-09-21","15.82"
"5632","13419","2023-09-21","15.43"
"5633","13615","2023-09-21","17.01"
"5634","13923","2023-09-21","18.30"
"5635","14075","2023-09-21","244.01"
"5636","14088","2023-09-21","180.30"
"5637","14193","2023-09-21","359.09"
"5638","14222","2023-09-21","8.57"
"5639","14430","2023-09-21","169.27"
"5640","14533","2023-09-21","68.96"
"5641","14556","2023-09-21","204.30"
"5642","14841","2023-09-21","189.13"
"5643","14873","2023-09-21","55.27"
"5644","14874","2023-09-21","5.00"
"5645","14908","2023-09-21","16.90"
"5646","14952","2023-09-21","48.79"
"5647","14995","2023-09-21","142.91"
"5648","10305","2023-09-22","38.27"
"5649","10327","2023-09-22","5.00"
"5650","10509","2023-09-22","2.26"
"5651","10574","2023-09-22","66.04"
"5652","10579","2023-09-22","49.24"
"5653","10728","2023-09-22","125.06"
"5654","10826","2023-09-22","88.46"
"5655","10845","2023-09-22","50.59"
"5656","10881","2023-09-22","34.60"
"5657","11010","2023-09-22","37.45"
"5658","11225","2023-09-22","65.44"
"5659","11511","2023-09-22","1132.00"
"5660","11664","2023-09-22","60.42"
"5661","11669","2023-09-22","35.01"
"5662","11766","2023-09-22","278.38"
"5663","11853","2023-09-22","216.54"
"5664","11950","2023-09-22","35.87"
"5665","11952","2023-09-22","27.13"
"5666","11976","2023-09-22","34.35"
"5667","12125","2023-09-22","30.02"
"5668","12157","2023-09-22","289.51"
"5669","12273","2023-09-22","20.27"
"5670","12370","2023-09-22","60.99"
"5671","12443","2023-09-22","51.78"
"5672","12446","2023-09-22","59.12"
"5673","12523","2023-09-22","77.70"
"5674","12547","2023-09-22","33.71"
"5675","12686","2023-09-22","39.99"
"5676","12767","2023-09-22","67.83"
"5677","12791","2023-09-22","103.00"
"5678","12800","2023-09-22","257.99"
"5679","13335","2023-09-22","41.93"
"5680","13379","2023-09-22","5.47"
"5681","13384","2023-09-22","80.72"
"5682","13541","2023-09-22","111.27"
"5683","13764","2023-09-22","404.59"
"5684","13771","2023-09-22","139.40"
"5685","13830","2023-09-22","267.86"
"5686","13950","2023-09-22","155.77"
"5687","14015","2023-09-22","240.95"
"5688","14088","2023-09-22","11.22"
"5689","14163","2023-09-22","135.52"
"5690","14233","2023-09-22","26.88"
"5691","14253","2023-09-22","25.44"
"5692","14254","2023-09-22","40.68"
"5693","14320","2023-09-22","170.47"
"5694","14531","2023-09-22","21.52"
"5695","14597","2023-09-22","148.86"
"5696","14701","2023-09-22","82.79"
"5697","14867","2023-09-22","71.51"
"5698","10068","2023-09-23","202.26"
"5699","10122","2023-09-23","46.01"
"5700","10151","2023-09-23","286.12"
"5701","10211","2023-09-23","5.50"
"5702","10308","2023-09-23","157.84"
"5703","10314","2023-09-23","50.48"
"5704","10558","2023-09-23","80.01"
"5705","10613","2023-09-23","115.15"
"5706","10678","2023-09-23","264.07"
"5707","10727","2023-09-23","4.43"
"5708","10732","2023-09-23","66.48"
"5709","10886","2023-09-23","257.03"
"5710","10900","2023-09-23","163.53"
"5711","10907","2023-09-23","303.64"
"5712","10954","2023-09-23","127.75"
"5713","11314","2023-09-23","522.93"
"5714","11328","2023-09-23","99.13"
"5715","11460","2023-09-23","132.00"
"5716","11636","2023-09-23","40.47"
"5717","11835","2023-09-23","54.33"
"5718","12260","2023-09-23","78.03"
"5719","12374","2023-09-23","63.65"
"5720","12416","2023-09-23","137.25"
"5721","12499","2023-09-23","8.76"
"5722","12507","2023-09-23","6.90"
"5723","12612","2023-09-23","109.79"
"5724","12653","2023-09-23","37.94"
"5725","12722","2023-09-23","41.19"
"5726","12752","2023-09-23","574.56"
"5727","12870","2023-09-23","42.04"
"5728","12955","2023-09-23","130.37"
"5729","13003","2023-09-23","21.34"
"5730","13071","2023-09-23","103.39"
"5731","13075","2023-09-23","5.00"
"5732","13184","2023-09-23","126.47"
"5733","13327","2023-09-23","241.55"
"5734","13483","2023-09-23","136.65"
"5735","13547","2023-09-23","66.78"
"5736","13683","2023-09-23","112.52"
"5737","13827","2023-09-23","162.88"
"5738","13903","2023-09-23","12.51"
"5739","14007","2023-09-23","5.00"
"5740","14082","2023-09-23","15.68"
"5741","14180","2023-09-23","11.35"
"5742","14646","2023-09-23","112.78"
"5743","14656","2023-09-23","108.42"
"5744","14666","2023-09-23","235.64"
"5745","14672","2023-09-23","27.17"
"5746","14849","2023-09-23","99.44"
"5747","14905","2023-09-23","74.78"
"5748","10163","2023-09-24","16.54"
"5749","10261","2023-09-24","67.31"
"5750","10321","2023-09-24","116.31"
"5751","10383","2023-09-24","35.60"
"5752","10384","2023-09-24","42.12"
"5753","10453","2023-09-24","40.51"
"5754","10516","2023-09-24","23.72"
"5755","10552","2023-09-24","144.95"
"5756","10648","2023-09-24","5.00"
"5757","10685","2023-09-24","5.00"
"5758","10941","2023-09-24","36.53"
"5759","10991","2023-09-24","7.16"
"5760","11108","2023-09-24","127.70"
"5761","11307","2023-09-24","294.35"
"5762","11333","2023-09-24","71.97"
"5763","11429","2023-09-24","65.90"
"5764","11530","2023-09-24","67.37"
"5765","11604","2023-09-24","11.73"
"5766","11667","2023-09-24","11.64"
"5767","11861","2023-09-24","231.46"
"5768","11931","2023-09-24","13.39"
"5769","11997","2023-09-24","114.32"
"5770","12210","2023-09-24","193.72"
"5771","12275","2023-09-24","6.55"
"5772","12425","2023-09-24","45.93"
"5773","12540","2023-09-24","5.00"
"5774","12817","2023-09-24","103.79"
"5775","12894","2023-09-24","172.91"
"5776","12992","2023-09-24","18.46"
"5777","13134","2023-09-24","314.14"
"5778","13221","2023-09-24","148.18"
"5779","13327","2023-09-24","129.98"
"5780","13331","2023-09-24","57.22"
"5781","13349","2023-09-24","26.49"
"5782","13379","2023-09-24","61.68"
"5783","13395","2023-09-24","53.75"
"5784","13419","2023-09-24","155.55"
"5785","13444","2023-09-24","38.62"
"5786","13477","2023-09-24","91.30"
"5787","13500","2023-09-24","17.22"
"5788","13568","2023-09-24","243.75"
"5789","13579","2023-09-24","12.48"
"5790","13596","2023-09-24","17.84"
"5791","13622","2023-09-24","355.76"
"5792","13715","2023-09-24","94.00"
"5793","13807","2023-09-24","14.64"
"5794","13928","2023-09-24","9.68"
"5795","13938","2023-09-24","51.96"
"5796","13967","2023-09-24","79.16"
"5797","13982","2023-09-24","17.36"
"5798","14005","2023-09-24","171.52"
"5799","14042","2023-09-24","136.91"
"5800","14064","2023-09-24","228.26"
"5801","14126","2023-09-24","39.47"
"5802","14409","2023-09-24","191.12"
"5803","14466","2023-09-24","95.49"
"5804","14494","2023-09-24","167.54"
"5805","14827","2023-09-24","84.30"
"5806","14900","2023-09-24","207.96"
"5807","14936","2023-09-24","114.67"
"5808","14941","2023-09-24","5.00"
"5809","10051","2023-09-25","116.33"
"5810","10120","2023-09-25","87.11"
"5811","10302","2023-09-25","15.06"
"5812","10405","2023-09-25","49.96"
"5813","10406","2023-09-25","29.32"
"5814","10450","2023-09-25","95.33"
"5815","10530","2023-09-25","239.51"
"5816","10866","2023-09-25","337.92"
"5817","11029","2023-09-25","74.11"
"5818","11054","2023-09-25","22.91"
"5819","11146","2023-09-25","107.07"
"5820","11323","2023-09-25","11.87"
"5821","11325","2023-09-25","81.69"
"5822","11359","2023-09-25","49.19"
"5823","11395","2023-09-25","180.28"
"5824","11411","2023-09-25","12.27"
"5825","11493","2023-09-25","30.64"
"5826","11542","2023-09-25","74.83"
"5827","11571","2023-09-25","22.71"
"5828","11783","2023-09-25","33.09"
"5829","11838","2023-09-25","57.85"
"5830","11888","2023-09-25","38.14"
"5831","12031","2023-09-25","189.48"
"5832","12145","2023-09-25","23.94"
"5833","12352","2023-09-25","78.52"
"5834","12398","2023-09-25","72.30"
"5835","12435","2023-09-25","18.15"
"5836","12537","2023-09-25","197.89"
"5837","12547","2023-09-25","90.60"
"5838","12549","2023-09-25","71.12"
"5839","12584","2023-09-25","158.30"
"5840","12693","2023-09-25","158.45"
"5841","12841","2023-09-25","156.51"
"5842","12881","2023-09-25","41.13"
"5843","13071","2023-09-25","54.91"
"5844","13151","2023-09-25","33.93"
"5845","13247","2023-09-25","198.15"
"5846","13380","2023-09-25","80.63"
"5847","13502","2023-09-25","31.66"
"5848","13531","2023-09-25","29.38"
"5849","13739","2023-09-25","109.24"
"5850","13752","2023-09-25","20.94"
"5851","13798","2023-09-25","84.61"
"5852","13866","2023-09-25","18.43"
"5853","13934","2023-09-25","5.00"
"5854","14137","2023-09-25","83.81"
"5855","14246","2023-09-25","432.39"
"5856","14310","2023-09-25","51.61"
"5857","14475","2023-09-25","89.16"
"5858","14828","2023-09-25","61.45"
"5859","14961","2023-09-25","160.53"
"5860","10109","2023-09-26","15.28"
"5861","10703","2023-09-26","14.36"
"5862","10752","2023-09-26","178.15"
"5863","10911","2023-09-26","189.26"
"5864","10920","2023-09-26","41.15"
"5865","11032","2023-09-26","19.21"
"5866","11124","2023-09-26","12.11"
"5867","11125","2023-09-26","296.73"
"5868","11210","2023-09-26","16.16"
"5869","11213","2023-09-26","276.78"
"5870","11236","2023-09-26","6.85"
"5871","11299","2023-09-26","5.00"
"5872","11543","2023-09-26","13.25"
"5873","11728","2023-09-26","31.33"
"5874","11735","2023-09-26","37.47"
"5875","11758","2023-09-26","542.16"
"5876","11832","2023-09-26","41.68"
"5877","11993","2023-09-26","26.71"
"5878","12028","2023-09-26","13.44"
"5879","12070","2023-09-26","12.63"
"5880","12145","2023-09-26","28.51"
"5881","12158","2023-09-26","84.68"
"5882","12214","2023-09-26","152.21"
"5883","12283","2023-09-26","146.06"
"5884","12310","2023-09-26","51.49"
"5885","12435","2023-09-26","8.53"
"5886","12437","2023-09-26","7.09"
"5887","12522","2023-09-26","273.68"
"5888","12646","2023-09-26","5.00"
"5889","12660","2023-09-26","67.45"
"5890","12750","2023-09-26","222.60"
"5891","12756","2023-09-26","74.87"
"5892","12767","2023-09-26","6.15"
"5893","12811","2023-09-26","5.00"
"5894","12825","2023-09-26","214.18"
"5895","13012","2023-09-26","45.82"
"5896","13094","2023-09-26","93.69"
"5897","13160","2023-09-26","5.00"
"5898","13200","2023-09-26","165.82"
"5899","13228","2023-09-26","73.08"
"5900","13298","2023-09-26","35.42"
"5901","13352","2023-09-26","97.77"
"5902","13369","2023-09-26","48.09"
"5903","13420","2023-09-26","89.89"
"5904","13479","2023-09-26","48.26"
"5905","13484","2023-09-26","79.83"
"5906","13605","2023-09-26","9.00"
"5907","13607","2023-09-26","5.00"
"5908","13666","2023-09-26","5.00"
"5909","13667","2023-09-26","59.25"
"5910","13669","2023-09-26","142.91"
"5911","13729","2023-09-26","74.66"
"5912","13736","2023-09-26","54.19"
"5913","13885","2023-09-26","5.00"
"5914","13971","2023-09-26","61.22"
"5915","13977","2023-09-26","226.34"
"5916","14124","2023-09-26","204.32"
"5917","14180","2023-09-26","22.63"
"5918","14213","2023-09-26","108.71"
"5919","14224","2023-09-26","5.04"
"5920","14428","2023-09-26","60.18"
"5921","14482","2023-09-26","198.98"
"5922","14685","2023-09-26","27.35"
"5923","14691","2023-09-26","40.80"
"5924","14886","2023-09-26","107.16"
"5925","14888","2023-09-26","25.28"
"5926","14923","2023-09-26","132.18"
"5927","14931","2023-09-26","7.69"
"5928","10029","2023-09-27","161.95"
"5929","10103","2023-09-27","75.32"
"5930","10148","2023-09-27","109.26"
"5931","10165","2023-09-27","105.92"
"5932","10215","2023-09-27","196.55"
"5933","10272","2023-09-27","30.06"
"5934","10311","2023-09-27","121.08"
"5935","10587","2023-09-27","17.48"
"5936","10641","2023-09-27","131.79"
"5937","10850","2023-09-27","109.38"
"5938","10888","2023-09-27","46.45"
"5939","11018","2023-09-27","2.26"
"5940","11098","2023-09-27","184.11"
"5941","11121","2023-09-27","299.73"
"5942","11154","2023-09-27","30.67"
"5943","11170","2023-09-27","51.17"
"5944","11193","2023-09-27","266.14"
"5945","11222","2023-09-27","45.12"
"5946","11269","2023-09-27","373.55"
"5947","11317","2023-09-27","78.27"
"5948","11372","2023-09-27","18.43"
"5949","11381","2023-09-27","23.77"
"5950","11504","2023-09-27","51.02"
"5951","11537","2023-09-27","15.90"
"5952","11559","2023-09-27","66.47"
"5953","11757","2023-09-27","49.54"
"5954","11794","2023-09-27","96.46"
"5955","11807","2023-09-27","25.76"
"5956","11850","2023-09-27","189.80"
"5957","12095","2023-09-27","108.28"
"5958","12130","2023-09-27","65.04"
"5959","12160","2023-09-27","68.95"
"5960","12196","2023-09-27","60.55"
"5961","12278","2023-09-27","50.51"
"5962","12282","2023-09-27","14.62"
"5963","12421","2023-09-27","54.64"
"5964","12827","2023-09-27","331.70"
"5965","12977","2023-09-27","668.15"
"5966","12988","2023-09-27","191.93"
"5967","13124","2023-09-27","55.60"
"5968","13148","2023-09-27","10.66"
"5969","13226","2023-09-27","313.11"
"5970","13357","2023-09-27","391.02"
"5971","13409","2023-09-27","5.00"
"5972","13426","2023-09-27","5.00"
"5973","13523","2023-09-27","52.91"
"5974","13558","2023-09-27","239.29"
"5975","13614","2023-09-27","110.96"
"5976","13635","2023-09-27","5.00"
"5977","13880","2023-09-27","5.00"
"5978","14146","2023-09-27","34.39"
"5979","14427","2023-09-27","56.12"
"5980","14558","2023-09-27","202.59"
"5981","14569","2023-09-27","27.35"
"5982","14605","2023-09-27","3.60"
"5983","14706","2023-09-27","140.77"
"5984","14728","2023-09-27","43.02"
"5985","14743","2023-09-27","135.77"
"5986","14781","2023-09-27","53.80"
"5987","14787","2023-09-27","28.19"
"5988","14840","2023-09-27","295.55"
"5989","10078","2023-09-28","27.55"
"5990","10090","2023-09-28","145.97"
"5991","10108","2023-09-28","63.95"
"5992","10234","2023-09-28","140.84"
"5993","10457","2023-09-28","31.78"
"5994","10506","2023-09-28","28.57"
"5995","10632","2023-09-28","70.01"
"5996","10837","2023-09-28","238.20"
"5997","10867","2023-09-28","58.07"
"5998","11155","2023-09-28","10.99"
"5999","11258","2023-09-28","19.40"
"6000","11266","2023-09-28","12.19"
"6001","11508","2023-09-28","5.00"
"6002","11687","2023-09-28","44.58"
"6003","11843","2023-09-28","26.93"
"6004","12168","2023-09-28","92.94"
"6005","12182","2023-09-28","54.61"
"6006","12212","2023-09-28","40.62"
"6007","12264","2023-09-28","21.56"
"6008","12272","2023-09-28","133.56"
"6009","12304","2023-09-28","31.40"
"6010","12372","2023-09-28","31.27"
"6011","12385","2023-09-28","476.84"
"6012","12397","2023-09-28","17.06"
"6013","12488","2023-09-28","444.64"
"6014","12621","2023-09-28","265.28"
"6015","12670","2023-09-28","85.95"
"6016","12685","2023-09-28","33.85"
"6017","12694","2023-09-28","109.75"
"6018","12731","2023-09-28","50.38"
"6019","12820","2023-09-28","767.19"
"6020","12881","2023-09-28","426.34"
"6021","13042","2023-09-28","156.79"
"6022","13512","2023-09-28","76.17"
"6023","13602","2023-09-28","119.28"
"6024","13735","2023-09-28","168.75"
"6025","13919","2023-09-28","34.58"
"6026","13921","2023-09-28","97.66"
"6027","14017","2023-09-28","68.93"
"6028","14018","2023-09-28","41.59"
"6029","14044","2023-09-28","45.99"
"6030","14095","2023-09-28","24.11"
"6031","14333","2023-09-28","2.26"
"6032","14441","2023-09-28","36.96"
"6033","14565","2023-09-28","6.37"
"6034","14616","2023-09-28","99.40"
"6035","14833","2023-09-28","449.15"
"6036","14876","2023-09-28","16.34"
"6037","14941","2023-09-28","112.84"
"6038","14961","2023-09-28","82.34"
"6039","10054","2023-09-29","212.48"
"6040","10331","2023-09-29","196.62"
"6041","10471","2023-09-29","60.56"
"6042","10481","2023-09-29","244.25"
"6043","10518","2023-09-29","34.11"
"6044","10579","2023-09-29","275.23"
"6045","10674","2023-09-29","5.00"
"6046","10954","2023-09-29","9.67"
"6047","10984","2023-09-29","73.75"
"6048","11003","2023-09-29","369.13"
"6049","11301","2023-09-29","88.01"
"6050","11340","2023-09-29","937.99"
"6051","11383","2023-09-29","2.26"
"6052","11481","2023-09-29","50.86"
"6053","11565","2023-09-29","36.43"
"6054","11590","2023-09-29","557.72"
"6055","11880","2023-09-29","135.74"
"6056","11881","2023-09-29","63.81"
"6057","12028","2023-09-29","20.70"
"6058","12049","2023-09-29","14.22"
"6059","12586","2023-09-29","19.36"
"6060","12680","2023-09-29","9.33"
"6061","13203","2023-09-29","565.40"
"6062","13283","2023-09-29","36.50"
"6063","13324","2023-09-29","148.08"
"6064","13449","2023-09-29","44.27"
"6065","13472","2023-09-29","173.52"
"6066","13569","2023-09-29","18.21"
"6067","13616","2023-09-29","9.68"
"6068","13840","2023-09-29","110.37"
"6069","13953","2023-09-29","144.76"
"6070","13969","2023-09-29","520.11"
"6071","13972","2023-09-29","2.26"
"6072","14175","2023-09-29","322.63"
"6073","14279","2023-09-29","82.97"
"6074","14305","2023-09-29","155.96"
"6075","14334","2023-09-29","35.35"
"6076","14336","2023-09-29","276.84"
"6077","14650","2023-09-29","26.96"
"6078","14799","2023-09-29","14.53"
"6079","14884","2023-09-29","89.29"
"6080","10023","2023-09-30","105.81"
"6081","10061","2023-09-30","67.72"
"6082","10229","2023-09-30","34.52"
"6083","10261","2023-09-30","27.84"
"6084","10269","2023-09-30","45.86"
"6085","10295","2023-09-30","75.44"
"6086","10567","2023-09-30","10.42"
"6087","10630","2023-09-30","31.87"
"6088","10686","2023-09-30","142.01"
"6089","10791","2023-09-30","232.22"
"6090","10837","2023-09-30","39.31"
"6091","11263","2023-09-30","186.43"
"6092","11789","2023-09-30","128.00"
"6093","11824","2023-09-30","156.70"
"6094","11858","2023-09-30","58.46"
"6095","11965","2023-09-30","122.64"
"6096","11970","2023-09-30","37.83"
"6097","12054","2023-09-30","44.18"
"6098","12203","2023-09-30","127.56"
"6099","12401","2023-09-30","30.10"
"6100","12429","2023-09-30","133.07"
"6101","12682","2023-09-30","116.34"
"6102","12846","2023-09-30","122.56"
"6103","12915","2023-09-30","14.14"
"6104","13001","2023-09-30","46.68"
"6105","13075","2023-09-30","65.14"
"6106","13076","2023-09-30","89.11"
"6107","13165","2023-09-30","54.80"
"6108","13251","2023-09-30","417.02"
"6109","13428","2023-09-30","410.87"
"6110","13634","2023-09-30","214.75"
"6111","13746","2023-09-30","17.95"
"6112","13987","2023-09-30","14.87"
"6113","14192","2023-09-30","84.92"
"6114","14338","2023-09-30","84.80"
"6115","14504","2023-09-30","93.64"
"6116","14524","2023-09-30","66.88"
"6117","14696","2023-09-30","270.93"
"6118","14708","2023-09-30","118.93"
"6119","14813","2023-09-30","133.17"
"6120","14903","2023-09-30","51.76"
"6121","14971","2023-09-30","123.79"
"6122","14981","2023-09-30","145.83"
"6123","10060","2023-10-01","496.50"
"6124","10068","2023-10-01","61.21"
"6125","10095","2023-10-01","51.74"
"6126","10174","2023-10-01","146.02"
"6127","10176","2023-10-01","20.95"
"6128","10248","2023-10-01","305.63"
"6129","10271","2023-10-01","29.40"
"6130","10279","2023-10-01","11.97"
"6131","10294","2023-10-01","60.24"
"6132","10314","2023-10-01","279.52"
"6133","10342","2023-10-01","74.31"
"6134","10384","2023-10-01","198.56"
"6135","10431","2023-10-01","225.84"
"6136","10488","2023-10-01","38.68"
"6137","10539","2023-10-01","20.49"
"6138","10575","2023-10-01","106.52"
"6139","10641","2023-10-01","67.19"
"6140","10718","2023-10-01","103.35"
"6141","10938","2023-10-01","343.99"
"6142","10969","2023-10-01","203.53"
"6143","11087","2023-10-01","5.19"
"6144","11095","2023-10-01","15.73"
"6145","11156","2023-10-01","372.02"
"6146","11157","2023-10-01","525.19"
"6147","11160","2023-10-01","39.63"
"6148","11169","2023-10-01","173.05"
"6149","11320","2023-10-01","278.89"
"6150","11358","2023-10-01","179.65"
"6151","11388","2023-10-01","298.55"
"6152","11388","2023-10-01","10.26"
"6153","11424","2023-10-01","231.49"
"6154","11520","2023-10-01","81.31"
"6155","11581","2023-10-01","34.49"
"6156","11698","2023-10-01","4.50"
"6157","11846","2023-10-01","33.15"
"6158","11854","2023-10-01","182.33"
"6159","11919","2023-10-01","197.62"
"6160","12024","2023-10-01","9.81"
"6161","12037","2023-10-01","50.88"
"6162","12145","2023-10-01","81.70"
"6163","12162","2023-10-01","561.97"
"6164","12244","2023-10-01","11.90"
"6165","12309","2023-10-01","189.32"
"6166","12420","2023-10-01","354.68"
"6167","12553","2023-10-01","1383.58"
"6168","12617","2023-10-01","109.27"
"6169","12789","2023-10-01","50.44"
"6170","12818","2023-10-01","22.84"
"6171","12888","2023-10-01","53.68"
"6172","12891","2023-10-01","147.59"
"6173","12902","2023-10-01","64.45"
"6174","12902","2023-10-01","48.35"
"6175","12943","2023-10-01","89.87"
"6176","12966","2023-10-01","142.99"
"6177","13168","2023-10-01","151.65"
"6178","13176","2023-10-01","5.00"
"6179","13182","2023-10-01","83.73"
"6180","13229","2023-10-01","5.00"
"6181","13283","2023-10-01","47.91"
"6182","13331","2023-10-01","56.73"
"6183","13367","2023-10-01","156.65"
"6184","13607","2023-10-01","160.32"
"6185","13631","2023-10-01","449.75"
"6186","13632","2023-10-01","16.66"
"6187","13638","2023-10-01","60.06"
"6188","13674","2023-10-01","74.61"
"6189","13694","2023-10-01","38.17"
"6190","13722","2023-10-01","76.96"
"6191","13831","2023-10-01","75.90"
"6192","13935","2023-10-01","211.52"
"6193","14083","2023-10-01","7.32"
"6194","14138","2023-10-01","293.37"
"6195","14186","2023-10-01","246.20"
"6196","14252","2023-10-01","47.74"
"6197","14290","2023-10-01","29.30"
"6198","14338","2023-10-01","5.49"
"6199","14414","2023-10-01","49.89"
"6200","14539","2023-10-01","63.90"
"6201","14593","2023-10-01","105.74"
"6202","14680","2023-10-01","25.28"
"6203","14737","2023-10-01","84.11"
"6204","14794","2023-10-01","1221.82"
"6205","14863","2023-10-01","5.00"
"6206","14949","2023-10-01","288.21"
"6207","14963","2023-10-01","119.32"
"6208","14979","2023-10-01","12.34"
"6209","10258","2023-10-02","60.11"
"6210","10304","2023-10-02","23.38"
"6211","10315","2023-10-02","112.80"
"6212","10369","2023-10-02","90.97"
"6213","10476","2023-10-02","44.72"
"6214","10553","2023-10-02","26.78"
"6215","10651","2023-10-02","18.33"
"6216","10652","2023-10-02","138.43"
"6217","10765","2023-10-02","12.49"
"6218","10800","2023-10-02","39.70"
"6219","10883","2023-10-02","116.84"
"6220","11028","2023-10-02","47.22"
"6221","11069","2023-10-02","38.28"
"6222","11165","2023-10-02","119.17"
"6223","11196","2023-10-02","11.89"
"6224","11257","2023-10-02","5.00"
"6225","11416","2023-10-02","58.46"
"6226","11551","2023-10-02","12.83"
"6227","11594","2023-10-02","98.31"
"6228","11780","2023-10-02","213.28"
"6229","11797","2023-10-02","5.00"
"6230","11833","2023-10-02","202.15"
"6231","11846","2023-10-02","5.42"
"6232","11933","2023-10-02","51.69"
"6233","11970","2023-10-02","153.74"
"6234","12030","2023-10-02","136.18"
"6235","12079","2023-10-02","177.48"
"6236","12243","2023-10-02","17.70"
"6237","12276","2023-10-02","52.92"
"6238","12348","2023-10-02","296.26"
"6239","12367","2023-10-02","63.20"
"6240","12391","2023-10-02","16.72"
"6241","12428","2023-10-02","52.26"
"6242","12492","2023-10-02","20.84"
"6243","12580","2023-10-02","57.01"
"6244","12701","2023-10-02","206.02"
"6245","12715","2023-10-02","5.90"
"6246","12839","2023-10-02","328.72"
"6247","12849","2023-10-02","29.63"
"6248","12912","2023-10-02","224.43"
"6249","13033","2023-10-02","5.00"
"6250","13053","2023-10-02","501.76"
"6251","13060","2023-10-02","67.35"
"6252","13341","2023-10-02","17.77"
"6253","13376","2023-10-02","166.41"
"6254","13481","2023-10-02","36.76"
"6255","13541","2023-10-02","45.00"
"6256","13634","2023-10-02","42.94"
"6257","13635","2023-10-02","21.02"
"6258","13719","2023-10-02","53.59"
"6259","13739","2023-10-02","130.00"
"6260","13752","2023-10-02","12.83"
"6261","13843","2023-10-02","14.06"
"6262","13864","2023-10-02","90.66"
"6263","13884","2023-10-02","54.09"
"6264","13893","2023-10-02","104.46"
"6265","14016","2023-10-02","88.63"
"6266","14025","2023-10-02","53.76"
"6267","14157","2023-10-02","39.40"
"6268","14299","2023-10-02","22.40"
"6269","14311","2023-10-02","210.38"
"6270","14318","2023-10-02","304.73"
"6271","14356","2023-10-02","136.53"
"6272","14633","2023-10-02","66.76"
"6273","14725","2023-10-02","135.95"
"6274","14744","2023-10-02","109.06"
"6275","14800","2023-10-02","37.95"
"6276","14854","2023-10-02","5.00"
"6277","14869","2023-10-02","194.78"
"6278","14878","2023-10-02","232.10"
"6279","10002","2023-10-03","86.01"
"6280","10057","2023-10-03","40.98"
"6281","10322","2023-10-03","373.66"
"6282","10333","2023-10-03","5.77"
"6283","10501","2023-10-03","255.37"
"6284","10534","2023-10-03","246.42"
"6285","10571","2023-10-03","232.90"
"6286","10787","2023-10-03","383.19"
"6287","10809","2023-10-03","28.57"
"6288","10837","2023-10-03","288.29"
"6289","10879","2023-10-03","5.00"
"6290","10967","2023-10-03","126.21"
"6291","11032","2023-10-03","100.21"
"6292","11134","2023-10-03","37.23"
"6293","11226","2023-10-03","32.26"
"6294","11350","2023-10-03","48.69"
"6295","11459","2023-10-03","5.00"
"6296","11526","2023-10-03","26.74"
"6297","11672","2023-10-03","34.67"
"6298","11787","2023-10-03","187.27"
"6299","11828","2023-10-03","232.15"
"6300","11840","2023-10-03","5.16"
"6301","11900","2023-10-03","74.03"
"6302","12126","2023-10-03","23.09"
"6303","12251","2023-10-03","63.59"
"6304","12448","2023-10-03","102.16"
"6305","12476","2023-10-03","5.00"
"6306","12483","2023-10-03","324.54"
"6307","12513","2023-10-03","18.68"
"6308","12567","2023-10-03","74.42"
"6309","12646","2023-10-03","254.91"
"6310","12698","2023-10-03","80.36"
"6311","12761","2023-10-03","6.19"
"6312","12772","2023-10-03","99.49"
"6313","12881","2023-10-03","230.97"
"6314","12974","2023-10-03","83.04"
"6315","13086","2023-10-03","115.48"
"6316","13088","2023-10-03","276.84"
"6317","13107","2023-10-03","25.22"
"6318","13207","2023-10-03","341.98"
"6319","13250","2023-10-03","125.86"
"6320","13417","2023-10-03","27.00"
"6321","13528","2023-10-03","5.00"
"6322","13614","2023-10-03","50.12"
"6323","13630","2023-10-03","68.86"
"6324","13839","2023-10-03","10.07"
"6325","13866","2023-10-03","6.27"
"6326","13945","2023-10-03","165.69"
"6327","13952","2023-10-03","5.00"
"6328","13957","2023-10-03","5.00"
"6329","14184","2023-10-03","38.27"
"6330","14190","2023-10-03","176.26"
"6331","14192","2023-10-03","219.08"
"6332","14208","2023-10-03","49.92"
"6333","14245","2023-10-03","309.47"
"6334","14318","2023-10-03","18.16"
"6335","14416","2023-10-03","29.07"
